0.182	0.983573	-0.181013
0.183	0.983392	-0.181997
0.184	0.98321	-0.18298
0.185	0.983027	-0.183963
0.186	0.982843	-0.184947
0.187	0.982658	-0.185929
0.188	0.982472	-0.186912
0.189	0.982285	-0.187894
0.19	0.982098	-0.188877
0.191	0.981909	-0.189859
0.192	0.981719	-0.190841
0.193	0.981528	-0.191823
0.194	0.981336	-0.192804
0.195	0.981143	-0.193785
0.196	0.98095	-0.194767
0.197	0.980755	-0.195747
0.198	0.980559	-0.196728
0.199	0.980362	-0.197709
0.2	0.980165	-0.198689
0.201	0.979966	-0.199669
0.202	0.979766	-0.200649
0.203	0.979566	-0.201629
0.204	0.979364	-0.202609
0.205	0.979161	-0.203588
0.206	0.978958	-0.204567
0.207	0.978753	-0.205546
0.208	0.978548	-0.206525
0.209	0.978341	-0.207503
0.21	0.978134	-0.208482
0.211	0.977925	-0.20946
0.212	0.977716	-0.210438
0.213	0.977505	-0.211415
0.214	0.977294	-0.212393
0.215	0.977081	-0.21337
0.216	0.976868	-0.214347
0.217	0.976654	-0.215324
0.218	0.976438	-0.216301
0.219	0.976222	-0.217277
0.22	0.976005	-0.218254
0.221	0.975787	-0.21923
0.222	0.975567	-0.220205
0.223	0.975347	-0.221181
0.224	0.975126	-0.222156
0.225	0.974904	-0.223131
0.226	0.974681	-0.224106
0.227	0.974457	-0.225081
0.228	0.974231	-0.226055
0.229	0.974005	-0.22703
0.23	0.973778	-0.228004
0.231	0.97355	-0.228977
0.232	0.973321	-0.229951
0.233	0.973091	-0.230924
0.234	0.972861	-0.231897
0.235	0.972629	-0.23287
0.236	0.972396	-0.233843
0.237	0.972162	-0.234815
0.238	0.971927	-0.235787
0.239	0.971691	-0.236759
0.24	0.971455	-0.237731
0.241	0.971217	-0.238703
0.242	0.970978	-0.239674
0.243	0.970738	-0.240645
0.244	0.970498	-0.241615
0.245	0.970256	-0.242586
0.246	0.970014	-0.243556
0.247	0.96977	-0.244526
0.248	0.969526	-0.245496
0.249	0.96928	-0.246466
0.25	0.969034	-0.247435
0.251	0.968786	-0.248404
0.252	0.968538	-0.249373
0.253	0.968288	-0.250341
0.254	0.968038	-0.251309
0.255	0.967787	-0.252277
0.256	0.967534	-0.253245
0.257	0.967281	-0.254213
0.258	0.967027	-0.25518
0.259	0.966772	-0.256147
0.26	0.966516	-0.257114
0.261	0.966259	-0.25808
0.262	0.966	-0.259047
0.263	0.965741	-0.260013
0.264	0.965481	-0.260978
0.265	0.96522	-0.261944
0.266	0.964958	-0.262909
0.267	0.964696	-0.263874
0.268	0.964432	-0.264839
0.269	0.964167	-0.265803
0.27	0.963901	-0.266767
0.271	0.963634	-0.267731
0.272	0.963367	-0.268695
0.273	0.963098	-0.269658
0.274	0.962828	-0.270621
0.275	0.962558	-0.271584
0.276	0.962286	-0.272547
0.277	0.962013	-0.273509
0.278	0.96174	-0.274471
0.279	0.961465	-0.275433
0.28	0.96119	-0.276394
0.281	0.960914	-0.277355
0.282	0.960636	-0.278316
0.283	0.960358	-0.279277
0.284	0.960079	-0.280237
0.285	0.959798	-0.281197
0.286	0.959517	-0.282157
0.287	0.959235	-0.283117
0.288	0.958952	-0.284076
0.289	0.958668	-0.285035
0.29	0.958383	-0.285994
0.291	0.958097	-0.286952
0.292	0.95781	-0.28791
0.293	0.957522	-0.288868
0.294	0.957233	-0.289825
0.295	0.956943	-0.290783
0.296	0.956653	-0.29174
0.297	0.956361	-0.292696
0.298	0.956068	-0.293653
0.299	0.955774	-0.294609
0.3	0.95548	-0.295564
0.301	0.955184	-0.29652
0.302	0.954888	-0.297475
0.303	0.95459	-0.29843
0.304	0.954292	-0.299385
0.305	0.953992	-0.300339
0.306	0.953692	-0.301293
0.307	0.953391	-0.302247
0.308	0.953089	-0.3032
0.309	0.952785	-0.304153
0.31	0.952481	-0.305106
0.311	0.952176	-0.306058
0.312	0.95187	-0.30701
0.313	0.951563	-0.307962
0.314	0.951255	-0.308914
0.315	0.950946	-0.309865
0.316	0.950636	-0.310816
0.317	0.950325	-0.311767
0.318	0.950014	-0.312717
0.319	0.949701	-0.313667
0.32	0.949387	-0.314617
0.321	0.949073	-0.315566
0.322	0.948757	-0.316515
0.323	0.948441	-0.317464
0.324	0.948123	-0.318412
0.325	0.947805	-0.319361
